"";"day";"spot"
"4428";2014-09-10;3,98
"4429";2014-09-11;3,94
"4430";2014-09-12;3,82
"4431";2014-09-15;3,92
"4432";2014-09-16;3,85
"4433";2014-09-17;3,97
"4434";2014-09-18;3,99
"4435";2014-09-19;3,99
"4436";2014-09-22;3,88
"4437";2014-09-23;3,9
"4438";2014-09-24;3,84
"4439";2014-09-25;3,89
"4440";2014-09-26;3,89
"4441";2014-09-29;3,89
"4442";2014-09-30;4,14
"4443";2014-10-01;4,14
"4444";2014-10-02;4
"4445";2014-10-03;3,94
"4446";2014-10-06;3,89
"4447";2014-10-07;3,88
"4448";2014-10-08;3,88
"4449";2014-10-09;3,87
"4450";2014-10-10;3,86
"4451";2014-10-13;3,87
"4452";2014-10-14;3,91
"4453";2014-10-15;3,81
"4454";2014-10-16;3,8
"4455";2014-10-17;3,73
"4456";2014-10-20;3,69
"4457";2014-10-21;3,62
"4458";2014-10-22;3,69
"4459";2014-10-23;3,6
"4460";2014-10-24;3,53
"4461";2014-10-27;3,56
"4462";2014-10-28;3,53
"4463";2014-10-29;3,6
"4464";2014-10-30;3,76
"4465";2014-10-31;3,82
"4466";2014-11-03;3,82
"4467";2014-11-04;3,67
"4468";2014-11-05;3,83
"4469";2014-11-06;3,92
"4470";2014-11-07;3,92
"4471";2014-11-10;4,18
"4472";2014-11-11;4,18
"4473";2014-11-12;4,2
"4474";2014-11-13;4,2
"4475";2014-11-14;4,05
"4476";2014-11-17;4,26
"4477";2014-11-18;4,33
"4478";2014-11-19;4,41
"4479";2014-11-20;4,41
"4480";2014-11-21;4,32
"4481";2014-11-24;4,09
"4482";2014-11-25;4,09
"4483";2014-11-26;4,15
"4484";2014-11-28;4,3
"4485";2014-12-01;4,3
"4486";2014-12-02;3,77
"4487";2014-12-03;3,63
"4488";2014-12-04;3,63
"4489";2014-12-05;3,42
"4490";2014-12-08;3,42
"4491";2014-12-09;3,63
"4492";2014-12-10;3,65
"4493";2014-12-11;3,68
"4494";2014-12-12;3,91
"4495";2014-12-15;3,72
"4496";2014-12-16;3,58
"4497";2014-12-17;3,72
"4498";2014-12-18;3,71
"4499";2014-12-19;3,71
"4500";2014-12-22;3,05
"4501";2014-12-23;2,99
"4502";2014-12-24;2,99
"4503";2014-12-26;2,74
"4504";2014-12-29;3,07
"4505";2014-12-30;3,14
"4506";2014-12-31;3,14
"4507";2015-01-02;3,01
"4508";2015-01-05;3,22
"4509";2015-01-06;2,98
"4510";2015-01-07;3,08
"4511";2015-01-08;2,92
"4512";2015-01-09;2,96
"4513";2015-01-12;2,9
"4514";2015-01-13;2,92
"4515";2015-01-14;3,15
"4516";2015-01-15;3,32
"4517";2015-01-16;3,11
"4518";2015-01-20;2,94
"4519";2015-01-21;2,94
"4520";2015-01-22;2,95
"4521";2015-01-23;2,96
"4522";2015-01-26;2,92
"4523";2015-01-27;2,96
"4524";2015-01-28;2,89
"4525";2015-01-29;2,88
"4526";2015-01-30;2,88
"4527";2015-02-02;2,88
"4528";2015-02-03;2,67
"4529";2015-02-04;2,73
"4530";2015-02-05;2,66
"4531";2015-02-06;2,66
"4532";2015-02-09;2,62
"4533";2015-02-10;2,67
"4534";2015-02-11;2,86
"4535";2015-02-12;2,86
"4536";2015-02-13;2,75
"4537";2015-02-17;2,75
"4538";2015-02-18;2,92
"4539";2015-02-19;2,92
"4540";2015-02-20;3,02
"4541";2015-02-23;3,22
"4542";2015-02-24;3,22
"4543";2015-02-25;3,21
"4544";2015-02-26;3,21
"4545";2015-02-27;2,79
"4546";2015-03-02;2,79
"4547";2015-03-03;3
"4548";2015-03-04;3,27
"4549";2015-03-05;3,27
"4550";2015-03-06;2,89
"4551";2015-03-09;2,75
"4552";2015-03-10;2,76
"4553";2015-03-11;2,76
"4554";2015-03-12;2,82
"4555";2015-03-13;2,72
"4556";2015-03-16;2,68
"4557";2015-03-17;2,82
"4558";2015-03-18;2,8
"4559";2015-03-19;2,86
"4560";2015-03-20;2,86
"4561";2015-03-23;2,72
"4562";2015-03-24;2,79
"4563";2015-03-25;2,77
"4564";2015-03-26;2,77
"4565";2015-03-27;2,89
"4566";2015-03-30;2,64
"4567";2015-03-31;2,65
"4568";2015-04-01;2,62
"4569";2015-04-02;2,63
"4570";2015-04-06;2,63
"4571";2015-04-07;2,71
"4572";2015-04-08;2,71
"4573";2015-04-09;2,72
"4574";2015-04-10;2,58
"4575";2015-04-13;2,58
"4576";2015-04-14;2,58
"4577";2015-04-15;2,62
"4578";2015-04-16;2,61
"4579";2015-04-17;2,67
"4580";2015-04-20;2,57
"4581";2015-04-21;2,59
"4582";2015-04-22;2,63
"4583";2015-04-23;2,59
"4584";2015-04-24;2,59
"4585";2015-04-27;2,5
"4586";2015-04-28;2,55
"4587";2015-04-29;2,55
"4588";2015-04-30;2,56
"4589";2015-05-01;2,68
"4590";2015-05-04;2,72
"4591";2015-05-05;2,76
"4592";2015-05-06;2,76
"4593";2015-05-07;2,74
"4594";2015-05-08;2,78
"4595";2015-05-11;2,85
"4596";2015-05-12;2,85
"4597";2015-05-13;2,85
"4598";2015-05-14;2,87
"4599";2015-05-15;2,96
"4600";2015-05-18;3,01
"4601";2015-05-19;3,01
"4602";2015-05-20;3,04
"4603";2015-05-21;2,96
"4604";2015-05-22;2,96
"4605";2015-05-26;2,82
"4606";2015-05-27;2,82
"4607";2015-05-28;2,78
"4608";2015-05-29;2,78
"4609";2015-06-01;2,78
"4610";2015-06-02;2,63
"4611";2015-06-03;2,65
"4612";2015-06-04;2,6
"4613";2015-06-05;2,6
"4614";2015-06-08;2,6
"4615";2015-06-09;2,72
"4616";2015-06-10;2,81
"4617";2015-06-11;2,88
"4618";2015-06-12;2,88
"4619";2015-06-15;2,89
"4620";2015-06-16;2,94
"4621";2015-06-17;2,93
"4622";2015-06-18;2,93
"4623";2015-06-19;2,81
"4624";2015-06-22;2,79
"4625";2015-06-23;2,83
"4626";2015-06-24;2,83
"4627";2015-06-25;2,8
"4628";2015-06-26;2,77
"4629";2015-06-29;2,77
"4630";2015-06-30;2,8
"4631";2015-07-01;2,78
"4632";2015-07-02;2,79
"4633";2015-07-03;2,79
"4634";2015-07-06;2,79
"4635";2015-07-07;2,77
"4636";2015-07-08;2,77
"4637";2015-07-09;2,7
"4638";2015-07-10;2,7
"4639";2015-07-13;2,88
"4640";2015-07-14;2,88
"4641";2015-07-15;2,93
"4642";2015-07-16;2,9
"4643";2015-07-17;2,88
"4644";2015-07-20;2,88
"4645";2015-07-21;2,84
"4646";2015-07-22;2,84
"4647";2015-07-23;2,92
"4648";2015-07-24;2,92
"4649";2015-07-27;2,92
"4650";2015-07-28;2,89
"4651";2015-07-29;2,91
"4652";2015-07-30;2,87
"4653";2015-07-31;2,76
"4654";2015-08-03;2,76
"4655";2015-08-04;2,83
"4656";2015-08-05;2,85
"4657";2015-08-06;2,76
"4658";2015-08-07;2,76
"4659";2015-08-10;2,85
"4660";2015-08-11;2,84
"4661";2015-08-12;2,93
"4662";2015-08-13;2,93
"4663";2015-08-14;2,83
"4664";2015-08-17;2,79
"4665";2015-08-18;2,71
"4666";2015-08-19;2,77
"4667";2015-08-20;2,77
"4668";2015-08-21;2,7
"4669";2015-08-24;2,65
"4670";2015-08-25;2,71
"4671";2015-08-26;2,73
"4672";2015-08-27;2,69
"4673";2015-08-28;2,69
"4674";2015-08-31;2,7
"4675";2015-09-01;2,7
"4676";2015-09-02;2,7
"4677";2015-09-03;2,67
"4678";2015-09-04;2,67
"4679";2015-09-07;2,67
"4680";2015-09-08;2,74
"4681";2015-09-09;2,74
"4682";2015-09-10;2,71
"4683";2015-09-11;2,67
"4684";2015-09-14;2,7
"4685";2015-09-15;2,74
"4686";2015-09-16;2,69
"4687";2015-09-17;2,69
"4688";2015-09-18;2,69
"4689";2015-09-21;2,61
"4690";2015-09-22;2,61
"4691";2015-09-23;2,62
"4692";2015-09-24;2,62
"4693";2015-09-25;2,6
"4694";2015-09-28;2,66
"4695";2015-09-29;2,57
"4696";2015-09-30;2,47
"4697";2015-10-01;2,37
"4698";2015-10-02;2,37
"4699";2015-10-05;2,34
"4700";2015-10-06;2,35
"4701";2015-10-07;2,35
"4702";2015-10-08;2,35
"4703";2015-10-09;2,49
"4704";2015-10-12;2,48
"4705";2015-10-13;2,47
"4706";2015-10-14;2,47
"4707";2015-10-15;2,54
"4708";2015-10-16;2,42
"4709";2015-10-19;2,43
"4710";2015-10-20;2,46
"4711";2015-10-21;2,37
"4712";2015-10-22;2,37
"4713";2015-10-23;2,28
"4714";2015-10-26;2,18
"4715";2015-10-27;2,14
"4716";2015-10-28;2,14
"4717";2015-10-29;2,15
"4718";2015-10-30;1,98
"4719";2015-11-02;1,92
"4720";2015-11-03;1,92
"4721";2015-11-04;2,04
"4722";2015-11-05;2,04
"4723";2015-11-06;2,19
"4724";2015-11-09;2,19
"4725";2015-11-10;2,14
"4726";2015-11-11;2,13
"4727";2015-11-12;2,05
"4728";2015-11-13;2,02
"4729";2015-11-16;2,02
"4730";2015-11-17;2,05
"4731";2015-11-18;2,1
"4732";2015-11-19;2,1
"4733";2015-11-20;2,18
"4734";2015-11-23;2,18
"4735";2015-11-24;2,14
"4736";2015-11-25;2,14
"4737";2015-11-26;2,14
"4738";2015-11-27;2,14
"4739";2015-11-30;2,11
"4740";2015-12-01;2,11
"4741";2015-12-02;2,19
"4742";2015-12-03;2,14
"4743";2015-12-04;2,1
"4744";2015-12-07;2,06
"4745";2015-12-08;2,01
"4746";2015-12-09;2
"4747";2015-12-10;1,95
"4748";2015-12-11;1,79
"4749";2015-12-14;1,7
"4750";2015-12-15;1,66
"4751";2015-12-16;1,7
"4752";2015-12-17;1,79
"4753";2015-12-18;1,74
"4754";2015-12-21;1,76
"4755";2015-12-22;1,73
"4756";2015-12-23;1,63
"4757";2015-12-24;1,63
"4758";2015-12-25;1,63
"4759";2015-12-28;2,11
"4760";2015-12-29;2,39
"4761";2015-12-30;2,28
"4762";2015-12-31;2,28
"4763";2016-01-01;2,28
"4764";2016-01-04;2,39
"4765";2016-01-05;2,33
"4766";2016-01-06;2,37
"4767";2016-01-07;2,35
"4768";2016-01-08;2,47
"4769";2016-01-11;2,54
"4770";2016-01-12;2,4
"4771";2016-01-13;2,28
"4772";2016-01-14;2,21
"4773";2016-01-15;2,18
"4774";2016-01-18;2,18
"4775";2016-01-19;2,23
"4776";2016-01-20;2,18
"4777";2016-01-21;2,22
"4778";2016-01-22;2,21
"4779";2016-01-25;2,16
"4780";2016-01-26;2,26
"4781";2016-01-27;2,26
"4782";2016-01-28;2,15
"4783";2016-01-29;2,28
"4784";2016-02-01;2,28
"4785";2016-02-02;2,07
"4786";2016-02-03;2,06
"4787";2016-02-04;2,07
"4788";2016-02-05;2,08
"4789";2016-02-08;2,23
"4790";2016-02-09;2,17
"4791";2016-02-10;2,16
"4792";2016-02-11;2,15
"4793";2016-02-12;2,08
"4794";2016-02-15;2,08
"4795";2016-02-16;1,95
"4796";2016-02-17;1,93
"4797";2016-02-18;1,89
"4798";2016-02-19;1,83
"4799";2016-02-22;1,86
"4800";2016-02-23;1,85
"4801";2016-02-24;1,85
"4802";2016-02-25;1,78
"4803";2016-02-26;1,78
"4804";2016-02-29;1,62
"4805";2016-03-01;1,57
"4806";2016-03-02;1,6
"4807";2016-03-03;1,59
"4808";2016-03-04;1,49
"4809";2016-03-07;1,56
"4810";2016-03-08;1,6
"4811";2016-03-09;1,61
"4812";2016-03-10;1,72
"4813";2016-03-11;1,74
"4814";2016-03-14;1,68
"4815";2016-03-15;1,81
"4816";2016-03-16;1,77
"4817";2016-03-17;1,84
"4818";2016-03-18;1,84
"4819";2016-03-21;1,79
"4820";2016-03-22;1,79
"4821";2016-03-23;1,79
"4822";2016-03-24;1,78
"4823";2016-03-25;1,78
"4824";2016-03-28;1,78
"4825";2016-03-29;1,77
"4826";2016-03-30;1,87
"4827";2016-03-31;1,98
"4828";2016-04-01;1,88
"4829";2016-04-04;1,96
"4830";2016-04-05;1,96
"4831";2016-04-06;1,91
"4832";2016-04-07;1,96
"4833";2016-04-08;1,99
"4834";2016-04-11;1,9
"4835";2016-04-12;1,97
"4836";2016-04-13;2,01
"4837";2016-04-14;1,93
"4838";2016-04-15;1,71
"4839";2016-04-18;1,76
"4840";2016-04-19;1,94
"4841";2016-04-20;1,94
"4842";2016-04-21;1,96
"4843";2016-04-22;1,92
"4844";2016-04-25;1,97
"4845";2016-04-26;1,97
"4846";2016-04-27;1,88
"4847";2016-04-28;1,88
"4848";2016-04-29;1,89
"4849";2016-05-02;1,91
"4850";2016-05-03;1,94
"4851";2016-05-04;2,03
"4852";2016-05-05;2,05
"4853";2016-05-06;1,86
"4854";2016-05-09;2,01
"4855";2016-05-10;2,01
"4856";2016-05-11;2,01
"4857";2016-05-12;2,01
"4858";2016-05-13;1,96
"4859";2016-05-16;1,91
"4860";2016-05-17;1,97
"4861";2016-05-18;1,91
"4862";2016-05-19;1,83
"4863";2016-05-20;1,81
"4864";2016-05-23;1,96
"4865";2016-05-24;1,91
"4866";2016-05-25;1,77
"4867";2016-05-26;1,77
"4868";2016-05-27;1,77
"4869";2016-05-30;1,77
"4870";2016-05-31;2,12
"4871";2016-06-01;2,25
"4872";2016-06-02;2,3
"4873";2016-06-03;2,31
"4874";2016-06-06;2,32
"4875";2016-06-07;2,32
"4876";2016-06-08;2,36
"4877";2016-06-09;2,34
"4878";2016-06-10;2,46
"4879";2016-06-13;2,55
"4880";2016-06-14;2,55
"4881";2016-06-15;2,62
"4882";2016-06-16;2,62
"4883";2016-06-17;2,59
"4884";2016-06-20;2,74
"4885";2016-06-21;2,79
"4886";2016-06-22;2,82
"4887";2016-06-23;2,69
"4888";2016-06-24;2,71
"4889";2016-06-27;2,79
"4890";2016-06-28;2,89
"4891";2016-06-29;2,94
"4892";2016-06-30;2,94
"4893";2016-07-01;2,89
"4894";2016-07-04;2,89
"4895";2016-07-05;2,82
"4896";2016-07-06;2,82
"4897";2016-07-07;2,78
"4898";2016-07-08;2,8
"4899";2016-07-11;2,88
"4900";2016-07-12;2,88
"4901";2016-07-13;2,81
"4902";2016-07-14;2,79
"4903";2016-07-15;2,7
"4904";2016-07-18;2,83
"4905";2016-07-19;2,83
"4906";2016-07-20;2,76
"4907";2016-07-21;2,76
"4908";2016-07-22;2,8
"4909";2016-07-25;2,8
"4910";2016-07-26;2,84
"4911";2016-07-27;2,84
"4912";2016-07-28;2,79
"4913";2016-07-29;2,97
"4914";2016-08-01;2,97
"4915";2016-08-02;2,79
"4916";2016-08-03;2,89
"4917";2016-08-04;2,89
"4918";2016-08-05;2,88
"4919";2016-08-08;2,85
"4920";2016-08-09;2,85
"4921";2016-08-10;2,76
"4922";2016-08-11;2,7
"4923";2016-08-12;2,7
"4924";2016-08-15;2,75
"4925";2016-08-16;2,75
"4926";2016-08-17;2,76
"4927";2016-08-18;2,75
"4928";2016-08-19;2,67
"4929";2016-08-22;2,75
"4930";2016-08-23;2,75
"4931";2016-08-24;2,82
"4932";2016-08-25;2,89
"4933";2016-08-26;2,91
"4934";2016-08-29;2,97
"4935";2016-08-30;2,95
"4936";2016-08-31;2,95
"4937";2016-09-01;2,95
"4938";2016-09-02;2,88
"4939";2016-09-05;2,88
"4940";2016-09-06;2,88
"4941";2016-09-07;2,77
"4942";2016-09-08;2,88
"4943";2016-09-09;2,93
"4944";2016-09-12;3,04
"4945";2016-09-13;3,04
"4946";2016-09-14;3,07
"4947";2016-09-15;2,98
"4948";2016-09-16;2,97
"4949";2016-09-19;3
"4950";2016-09-20;3,12
"4951";2016-09-21;3,19
"4952";2016-09-22;3,18
"4953";2016-09-23;3,06
"4954";2016-09-26;3,06
"4955";2016-09-27;3,09
"4956";2016-09-28;3,07
"4957";2016-09-29;2,98
"4958";2016-09-30;2,84
"4959";2016-10-03;2,84
"4960";2016-10-04;2,83
"4961";2016-10-05;2,83
"4962";2016-10-06;3,04
"4963";2016-10-07;3,02
"4964";2016-10-10;3,18
"4965";2016-10-11;3,17
"4966";2016-10-12;3,17
"4967";2016-10-13;3,16
"4968";2016-10-14;3,18
"4969";2016-10-17;3,21
"4970";2016-10-18;3,25
"4971";2016-10-19;3,18
"4972";2016-10-20;3,12
"4973";2016-10-21;2,92
"4974";2016-10-24;2,78
"4975";2016-10-25;2,69
"4976";2016-10-26;2,69
"4977";2016-10-27;2,72
"4978";2016-10-28;2,72
"4979";2016-10-31;2,85
"4980";2016-11-01;2,53
"4981";2016-11-02;2,53
"4982";2016-11-03;2,41
"4983";2016-11-04;2,2
"4984";2016-11-07;2,37
"4985";2016-11-08;2,34
"4986";2016-11-09;2,22
"4987";2016-11-10;2,08
"4988";2016-11-11;2,08
"4989";2016-11-14;2,26
"4990";2016-11-15;2,49
"4991";2016-11-16;2,49
"4992";2016-11-17;2,37
"4993";2016-11-18;2,6
"4994";2016-11-21;2,81
"4995";2016-11-22;2,73
"4996";2016-11-23;2,76
"4997";2016-11-24;2,76
"4998";2016-11-25;2,76
"4999";2016-11-28;2,96
"5000";2016-11-29;3,02
"5001";2016-11-30;3,32
"5002";2016-12-01;3,32
"5003";2016-12-02;3,44
"5004";2016-12-05;3,44
"5005";2016-12-06;3,75
"5006";2016-12-07;3,8
"5007";2016-12-08;3,68
"5008";2016-12-09;3,75
"5009";2016-12-12;3,6
"5010";2016-12-13;3,65
"5011";2016-12-14;3,55
"5012";2016-12-15;3,56
"5013";2016-12-16;3,51
"5014";2016-12-19;3,55
"5015";2016-12-20;3,39
"5016";2016-12-21;3,5
"5017";2016-12-22;3,5
"5018";2016-12-23;3,6
"5019";2016-12-26;3,6
"5020";2016-12-27;3,7
"5021";2016-12-28;3,7
"5022";2016-12-29;3,71
"5023";2016-12-30;3,71
"5024";2017-01-02;3,71
"5025";2017-01-03;3,41
"5026";2017-01-04;3,42
"5027";2017-01-05;3,42
"5028";2017-01-06;3,38
"5029";2017-01-09;3,14
"5030";2017-01-10;3,21
"5031";2017-01-11;3,27
"5032";2017-01-12;3,36
"5033";2017-01-13;3,36
"5034";2017-01-16;3,36
"5035";2017-01-17;3,37
"5036";2017-01-18;3,26
"5037";2017-01-19;3,25
"5038";2017-01-20;3,23
"5039";2017-01-23;3,16
"5040";2017-01-24;3,16
"5041";2017-01-25;3,26
"5042";2017-01-26;3,44
"5043";2017-01-27;3,31
"5044";2017-01-30;3,22
"5045";2017-01-31;3
"5046";2017-02-01;3,15
"5047";2017-02-02;3,13
"5048";2017-02-03;3,13
"5049";2017-02-06;2,92
"5050";2017-02-07;3,03
"5051";2017-02-08;3,05
"5052";2017-02-09;3,11
"5053";2017-02-10;3,11
"5054";2017-02-13;2,93
"5055";2017-02-14;2,85
"5056";2017-02-15;2,95
"5057";2017-02-16;2,88
"5058";2017-02-17;2,75
"5059";2017-02-20;2,75
"5060";2017-02-21;2,56
"5061";2017-02-22;2,52
"5062";2017-02-23;2,63
"5063";2017-02-24;2,63
"5064";2017-02-27;2,44
"5065";2017-02-28;2,54
"5066";2017-03-01;2,54
"5067";2017-03-02;2,59
"5068";2017-03-03;2,5
"5069";2017-03-06;2,68
"5070";2017-03-07;2,68
"5071";2017-03-08;2,59
"5072";2017-03-09;2,83
"5073";2017-03-10;2,98
"5074";2017-03-13;3,04
"5075";2017-03-14;3,02
"5076";2017-03-15;3,02
"5077";2017-03-16;2,84
"5078";2017-03-17;2,85
"5079";2017-03-20;2,93
"5080";2017-03-21;3,09
"5081";2017-03-22;3,02
"5082";2017-03-23;2,93
"5083";2017-03-24;2,97
"5084";2017-03-27;2,94
"5085";2017-03-28;2,95
"5086";2017-03-29;3,03
"5087";2017-03-30;3,08
"5088";2017-03-31;3,13
"5089";2017-04-03;3,13
"5090";2017-04-04;3,06
"5091";2017-04-05;3,22
"5092";2017-04-06;3,23
"5093";2017-04-07;3,23
"5094";2017-04-10;3,15
"5095";2017-04-11;3,11
"5096";2017-04-12;2,97
"5097";2017-04-13;3
"5098";2017-04-14;3
"5099";2017-04-17;3,09
"5100";2017-04-18;3,11
"5101";2017-04-19;3,11
"5102";2017-04-20;3,13
"5103";2017-04-21;3,06
"5104";2017-04-24;3,06
"5105";2017-04-25;2,99
"5106";2017-04-26;3,06
"5107";2017-04-27;3,13
"5108";2017-04-28;3,2
"5109";2017-05-01;3,2
"5110";2017-05-02;3,13
"5111";2017-05-03;3,14
"5112";2017-05-04;3,11
"5113";2017-05-05;3,1
"5114";2017-05-08;3,06
"5115";2017-05-09;3,03
"5116";2017-05-10;3,03
"5117";2017-05-11;3,23
"5118";2017-05-12;3,24
"5119";2017-05-15;3,26
"5120";2017-05-16;3,27
"5121";2017-05-17;3,27
"5122";2017-05-18;3,13
"5123";2017-05-19;3,11
"5124";2017-05-22;3,24
"5125";2017-05-23;3,22
"5126";2017-05-24;3,22
"5127";2017-05-25;3,1
"5128";2017-05-26;3,1
"5129";2017-05-29;3,1
"5130";2017-05-30;3,1
"5131";2017-05-31;3,05
"5132";2017-06-01;3,05
"5133";2017-06-02;2,85
"5134";2017-06-05;2,92
"5135";2017-06-06;2,92
"5136";2017-06-07;3,06
"5137";2017-06-08;2,98
"5138";2017-06-09;3,03
"5139";2017-06-12;3,12
"5140";2017-06-13;3,12
"5141";2017-06-14;2,95
"5142";2017-06-15;2,94
"5143";2017-06-16;3,01
"5144";2017-06-19;2,87
"5145";2017-06-20;2,91
"5146";2017-06-21;2,91
"5147";2017-06-22;2,88
"5148";2017-06-23;2,89
"5149";2017-06-26;2,98
"5150";2017-06-27;2,99
"5151";2017-06-28;3,03
"5152";2017-06-29;3,07
"5153";2017-06-30;2,98
"5154";2017-07-03;2,98
"5155";2017-07-04;2,98
"5156";2017-07-05;2,98
"5157";2017-07-06;2,89
"5158";2017-07-07;2,91
"5159";2017-07-10;2,92
"5160";2017-07-11;2,98
"5161";2017-07-12;3,01
"5162";2017-07-13;2,96
"5163";2017-07-14;2,94
"5164";2017-07-17;3,04
"5165";2017-07-18;3,11
"5166";2017-07-19;3,11
"5167";2017-07-20;3,12
"5168";2017-07-21;3,06
"5169";2017-07-24;2,99
"5170";2017-07-25;2,99
"5171";2017-07-26;2,92
"5172";2017-07-27;2,95
"5173";2017-07-28;2,96
"5174";2017-07-31;2,87
"5175";2017-08-01;2,8
"5176";2017-08-02;2,8
"5177";2017-08-03;2,76
"5178";2017-08-04;2,76
"5179";2017-08-07;2,8
"5180";2017-08-08;2,81
"5181";2017-08-09;2,81
"5182";2017-08-10;2,89
"5183";2017-08-11;2,96
"5184";2017-08-14;3,02
"5185";2017-08-15;2,96
"5186";2017-08-16;2,94
"5187";2017-08-17;2,91
"5188";2017-08-18;2,9
"5189";2017-08-21;3
"5190";2017-08-22;3
"5191";2017-08-23;2,94
"5192";2017-08-24;2,97
"5193";2017-08-25;2,93
"5194";2017-08-28;2,95
"5195";2017-08-29;2,95
"5196";2017-08-30;2,95
"5197";2017-08-31;2,92
"5198";2017-09-01;2,88
"5199";2017-09-04;2,88
"5200";2017-09-05;2,88
"5201";2017-09-06;2,98
"5202";2017-09-07;2,92
"5203";2017-09-08;2,88
"5204";2017-09-11;2,88
"5205";2017-09-12;2,88
"5206";2017-09-13;3,02
"5207";2017-09-14;3,03
"5208";2017-09-15;3
"5209";2017-09-18;3,11
"5210";2017-09-19;3,18
"5211";2017-09-20;3,13
"5212";2017-09-21;3,11
"5213";2017-09-22;2,93
"5214";2017-09-25;2,96
"5215";2017-09-26;2,96
"5216";2017-09-27;2,98
"5217";2017-09-28;2,96
"5218";2017-09-29;2,94
"5219";2017-10-02;2,94
"5220";2017-10-03;2,73
"5221";2017-10-04;2,8
"5222";2017-10-05;2,8
"5223";2017-10-06;2,93
"5224";2017-10-09;2,87
"5225";2017-10-10;2,89
"5226";2017-10-11;2,89
"5227";2017-10-12;2,95
"5228";2017-10-13;2,99
"5229";2017-10-16;2,87
"5230";2017-10-17;2,88
"5231";2017-10-18;2,81
"5232";2017-10-19;2,83
"5233";2017-10-20;2,8
"5234";2017-10-23;2,95
"5235";2017-10-24;2,95
"5236";2017-10-25;2,98
"5237";2017-10-26;2,91
"5238";2017-10-27;2,78
"5239";2017-10-30;2,94
"5240";2017-10-31;2,84
"5241";2017-11-01;2,68
"5242";2017-11-02;2,68
"5243";2017-11-03;2,75
"5244";2017-11-06;3,01
"5245";2017-11-07;3,07
"5246";2017-11-08;3,16
"5247";2017-11-09;3,18
"5248";2017-11-10;3,17
"5249";2017-11-13;3,13
"5250";2017-11-14;3,06
"5251";2017-11-15;3,16
"5252";2017-11-16;3,09
"5253";2017-11-17;3,04
"5254";2017-11-20;3,04
"5255";2017-11-21;3,05
"5256";2017-11-22;3,05
"5257";2017-11-23;3,05
"5258";2017-11-24;3,05
"5259";2017-11-27;2,88
"5260";2017-11-28;2,88
"5261";2017-11-29;3,06
"5262";2017-11-30;3,06
"5263";2017-12-01;2,84
"5264";2017-12-04;2,91
"5265";2017-12-05;2,86
"5266";2017-12-06;2,86
"5267";2017-12-07;2,81
"5268";2017-12-08;2,78
"5269";2017-12-11;2,81
"5270";2017-12-12;2,87
"5271";2017-12-13;2,87
"5272";2017-12-14;2,69
"5273";2017-12-15;2,6
"5274";2017-12-18;2,71
"5275";2017-12-19;2,75
"5276";2017-12-20;2,72
"5277";2017-12-21;2,64
"5278";2017-12-22;2,63
"5279";2017-12-26;2,68
"5280";2017-12-27;2,76
"5281";2017-12-28;2,97
"5282";2017-12-29;3,69
"5283";2018-01-02;6,24
"5284";2018-01-03;6,24
"5285";2018-01-04;4,65
"5286";2018-01-08;2,89
"5287";2018-01-09;2,93
"5288";2018-01-10;3,16
"5289";2018-01-11;3,16
"5290";2018-01-12;4,06
"5291";2018-01-16;5,46
"5292";2018-01-17;3,92
"5293";2018-01-18;3,92
"5294";2018-01-19;3,2
"5295";2018-01-22;3,13
"5296";2018-01-23;3,35
"5297";2018-01-24;3,54
"5298";2018-01-25;3,54
"5299";2018-01-26;3,58
"5300";2018-01-29;3,6
"5301";2018-01-30;3,6
"5302";2018-01-31;3,34
"5303";2018-02-01;3,06
"5304";2018-02-02;2,91
"5305";2018-02-05;2,85
"5306";2018-02-06;2,75
"5307";2018-02-07;2,74
"5308";2018-02-08;2,74
"5309";2018-02-09;2,66
"5310";2018-02-12;2,6
"5311";2018-02-13;2,58
"5312";2018-02-14;2,53
"5313";2018-02-15;2,49
"5314";2018-02-16;2,49
"5315";2018-02-20;2,61
"5316";2018-02-21;2,65
"5317";2018-02-22;2,65
"5318";2018-02-23;2,58
"5319";2018-02-26;2,6
"5320";2018-02-27;2,59
"5321";2018-02-28;2,66
"5322";2018-03-01;2,67
"5323";2018-03-02;2,67
"5324";2018-03-05;2,7
"5325";2018-03-06;2,7
"5326";2018-03-07;2,8
"5327";2018-03-08;2,8
"5328";2018-03-09;2,71
"5329";2018-03-12;2,78
"5330";2018-03-13;2,76
"5331";2018-03-14;2,69
"5332";2018-03-15;2,7
"5333";2018-03-16;2,62
"5334";2018-03-19;2,62
"5335";2018-03-20;2,71
"5336";2018-03-21;2,74
"5337";2018-03-22;2,62
"5338";2018-03-23;2,58
"5339";2018-03-26;2,63
"5340";2018-03-27;2,6
"5341";2018-03-28;2,64
"5342";2018-03-29;2,81
"5343";2018-04-02;2,75
"5344";2018-04-03;2,75
"5345";2018-04-04;2,81
"5346";2018-04-05;2,81
"5347";2018-04-06;2,81
"5348";2018-04-09;2,78
"5349";2018-04-10;2,78
"5350";2018-04-11;2,74
"5351";2018-04-12;2,76
"5352";2018-04-13;2,82
"5353";2018-04-16;2,88
"5354";2018-04-17;2,84
"5355";2018-04-18;2,85
"5356";2018-04-19;2,8
"5357";2018-04-20;2,78
"5358";2018-04-23;2,78
"5359";2018-04-24;2,79
"5360";2018-04-25;2,81
"5361";2018-04-26;2,81
